# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:03:14 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11169025 GUADALUPE R ABV HWY 101 A SAN JOSE CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11169025
#            TS   parameter     statistic     Description
#          8878       00060     00003     Discharge, cubic feet per second (Mean)
#          8879       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          8880       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          8881       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	8878_00060_00003	8878_00060_00003_cd	8879_80154_00003	8879_80154_00003_cd	8880_80155_00003	8880_80155_00003_cd	8881_00010_00011	8881_00010_00011_cd
USGS	11169025	2005-05-24	45	A						
USGS	11169025	2005-05-25	42	A						
USGS	11169025	2005-05-26	43	A						
USGS	11169025	2005-05-27	43	A						
USGS	11169025	2005-05-28	42	A						
USGS	11169025	2005-05-29	44	A						
USGS	11169025	2005-05-30	46	A						
USGS	11169025	2005-05-31	46	A						
USGS	11169025	2005-06-01	45	A						
USGS	11169025	2005-06-02	42	A						
USGS	11169025	2005-06-03	44	A						
USGS	11169025	2005-06-04	42	A						
USGS	11169025	2005-06-05	41	A						
USGS	11169025	2005-06-06	41	A					19.5	A
USGS	11169025	2005-06-07	42	A						
USGS	11169025	2005-06-08	43	A						
USGS	11169025	2005-06-09	96	A						
USGS	11169025	2005-06-10	44	A						
USGS	11169025	2005-06-11	41	A						
USGS	11169025	2005-06-12	41	A						
USGS	11169025	2005-06-13	42	A						
USGS	11169025	2005-06-14	46	A						
USGS	11169025	2005-06-15	41	A						
USGS	11169025	2005-06-16	40	A						
USGS	11169025	2005-06-17	40	A						
USGS	11169025	2005-06-18	38	A						
USGS	11169025	2005-06-19	39	A						
USGS	11169025	2005-06-20	40	A						
USGS	11169025	2005-06-21	39	A						
USGS	11169025	2005-06-22	39	A						
USGS	11169025	2005-06-23	39	A						
USGS	11169025	2005-06-24	39	A						
USGS	11169025	2005-06-25	39	A						
USGS	11169025	2005-06-26	38	A						
USGS	11169025	2005-06-27	38	A						
USGS	11169025	2005-06-28	37	A						
USGS	11169025	2005-06-29	37	A						
USGS	11169025	2005-06-30	36	A						
USGS	11169025	2005-07-01	38	A						
USGS	11169025	2005-07-02	41	A						
USGS	11169025	2005-07-03	39	A						
USGS	11169025	2005-07-04	39	A						
USGS	11169025	2005-07-05	38	A						
USGS	11169025	2005-07-06	36	A						
USGS	11169025	2005-07-07	34	A					21.0	A
USGS	11169025	2005-07-08	34	A						
USGS	11169025	2005-07-09	35	A						
USGS	11169025	2005-07-10	35	A						
USGS	11169025	2005-07-11	35	A						
USGS	11169025	2005-07-12	35	A						
USGS	11169025	2005-07-13	35	A						
USGS	11169025	2005-07-14	35	A						
USGS	11169025	2005-07-15	34	A						
USGS	11169025	2005-07-16	35	A						
USGS	11169025	2005-07-17	35	A						
USGS	11169025	2005-07-18	35	A						
USGS	11169025	2005-07-19	37	A						
USGS	11169025	2005-07-20	35	A						
USGS	11169025	2005-07-21	34	A						
USGS	11169025	2005-07-22	34	A						
USGS	11169025	2005-07-23	33	A						
USGS	11169025	2005-07-24	32	A						
USGS	11169025	2005-07-25	34	A						
USGS	11169025	2005-07-26	33	A						
USGS	11169025	2005-07-27	34	A						
USGS	11169025	2005-07-28	34	A						
USGS	11169025	2005-07-29	34	A						
USGS	11169025	2005-07-30	33	A						
USGS	11169025	2005-07-31	33	A						
USGS	11169025	2005-08-01	33	A						
USGS	11169025	2005-08-02	32	A						
USGS	11169025	2005-08-03	33	A						
USGS	11169025	2005-08-04	33	A					22.0	A
USGS	11169025	2005-08-05	33	A						
USGS	11169025	2005-08-06	33	A						
USGS	11169025	2005-08-07	33	A						
USGS	11169025	2005-08-08	34	A						
USGS	11169025	2005-08-09	33	A						
USGS	11169025	2005-08-10	33	A						
USGS	11169025	2005-08-11	33	A						
USGS	11169025	2005-08-12	34	A						
USGS	11169025	2005-08-13	32	A						
USGS	11169025	2005-08-14	33	A						
USGS	11169025	2005-08-15	33	A						
USGS	11169025	2005-08-16	37	A						
USGS	11169025	2005-08-17	36	A						
USGS	11169025	2005-08-18	35	A						
USGS	11169025	2005-08-19	34	A						
USGS	11169025	2005-08-20	34	A						
USGS	11169025	2005-08-21	35	A						
USGS	11169025	2005-08-22	35	A						
USGS	11169025	2005-08-23	35	A						
USGS	11169025	2005-08-24	35	A						
USGS	11169025	2005-08-25	34	A						
USGS	11169025	2005-08-26	34	A						
USGS	11169025	2005-08-27	32	A						
USGS	11169025	2005-08-28	31	A						
USGS	11169025	2005-08-29	31	A						
USGS	11169025	2005-08-30	32	A						
USGS	11169025	2005-08-31	31	A						
USGS	11169025	2005-09-01	32	A						
USGS	11169025	2005-09-02	32	A						
USGS	11169025	2005-09-03	33	A						
USGS	11169025	2005-09-04	32	A						
USGS	11169025	2005-09-05	32	A						
USGS	11169025	2005-09-06	32	A						
USGS	11169025	2005-09-07	34	A						
USGS	11169025	2005-09-08	38	A					20.0	A
USGS	11169025	2005-09-09	45	A						
USGS	11169025	2005-09-10	37	A						
USGS	11169025	2005-09-11	33	A						
USGS	11169025	2005-09-12	38	A						
USGS	11169025	2005-09-13	43	A						
USGS	11169025	2005-09-14	42	A						
USGS	11169025	2005-09-15	46	A						
USGS	11169025	2005-09-16	41	A						
USGS	11169025	2005-09-17	39	A						
USGS	11169025	2005-09-18	39	A						
USGS	11169025	2005-09-19	35	A						
USGS	11169025	2005-09-20	36	A						
USGS	11169025	2005-09-21	38	A						
USGS	11169025	2005-09-22	34	A						
USGS	11169025	2005-09-23	33	A						
USGS	11169025	2005-09-24	32	A						
USGS	11169025	2005-09-25	31	A						
USGS	11169025	2005-09-26	32	A						
USGS	11169025	2005-09-27	30	A						
USGS	11169025	2005-09-28	34	A						
USGS	11169025	2005-09-29	31	A						
USGS	11169025	2005-09-30	33	A						
USGS	11169025	2005-10-01	36	A	14	A	1.3	A		
USGS	11169025	2005-10-02	32	A	14	A	1.2	A		
USGS	11169025	2005-10-03	30	A	15	A	1.2	A	19.0	A
USGS	11169025	2005-10-04	33	A	16	A	1.4	A		
USGS	11169025	2005-10-05	32	A	17	A	1.5	A	19.0	A
USGS	11169025	2005-10-06	32	A	17	A	1.4	A		
USGS	11169025	2005-10-07	34	A	17	A	1.6	A		
USGS	11169025	2005-10-08	32	A	18	A	1.6	A		
USGS	11169025	2005-10-09	32	A	20	A	1.7	A	19.0	A
USGS	11169025	2005-10-10	31	A	21	A	1.7	A		
USGS	11169025	2005-10-11	31	A	21	A	1.7	A		
USGS	11169025	2005-10-12	34	A	20	A	1.8	A		
USGS	11169025	2005-10-13	32	A	21	A	1.8	A	19.0	A
USGS	11169025	2005-10-14	32	A	24	A	2.1	A		
USGS	11169025	2005-10-15	45	A	48	A	6.0	A		
USGS	11169025	2005-10-16	34	A	25	A	2.3	A	19.0	A
USGS	11169025	2005-10-17	33	A	22	A	1.9	A		
USGS	11169025	2005-10-18	32	A	22	A	1.9	A	19.5	A
USGS	11169025	2005-10-19	34	A	22	A	2.0	A		
USGS	11169025	2005-10-20	35	A	24	A	2.2	A		
USGS	11169025	2005-10-21	35	A	21	A	2.0	A	19.5	A
USGS	11169025	2005-10-22	33	A	14	A	1.2	A		
USGS	11169025	2005-10-23	34	A	12	A	1.1	A	18.5	A
USGS	11169025	2005-10-24	35	A	14	A	1.3	A		
USGS	11169025	2005-10-25	33	A	17	A	1.5	A	19.0	A
USGS	11169025	2005-10-26	34	A	16	A	1.4	A		
USGS	11169025	2005-10-27	34	A	14	A	1.3	A		
USGS	11169025	2005-10-28	34	A	12	A	1.1	A	18.0	A
USGS	11169025	2005-10-29	33	A	12	A	1.1	A		
USGS	11169025	2005-10-30	32	A	13	A	1.1	A		
USGS	11169025	2005-10-31	32	A	13	A	1.2	A		
USGS	11169025	2005-11-01	32	A	14	A	1.2	A	18.5	A
USGS	11169025	2005-11-02	31	A	18	A	1.5	A	18.0	A
USGS	11169025	2005-11-03	30	A	19	A	1.5	A		
USGS	11169025	2005-11-04	30	A	16	A	1.3	A	18.0	A
USGS	11169025	2005-11-05	30	A	16	A	1.2	A		
USGS	11169025	2005-11-06	31	A	14	A	1.1	A		
USGS	11169025	2005-11-07	33	A	17	A	1.5	A		
USGS	11169025	2005-11-08	42	A	26	A	2.9	A	17.5	A
USGS	11169025	2005-11-09	35	A	15	A	1.4	A		
USGS	11169025	2005-11-10	29	A	15	A	1.2	A		
USGS	11169025	2005-11-11	29	A	19	A	1.5	A	17.5	A
USGS	11169025	2005-11-12	29	A	18	A	1.4	A		
USGS	11169025	2005-11-13	29	A	16	A	1.3	A		
USGS	11169025	2005-11-14	29	A	14	A	1.1	A		
USGS	11169025	2005-11-15	28	A	12	A	0.95	A	18.0	A
USGS	11169025	2005-11-16	30	A	12	A	0.98	A		
USGS	11169025	2005-11-17	30	A	13	A	1.0	A		
USGS	11169025	2005-11-18	29	A	15	A	1.2	A	18.0	A
USGS	11169025	2005-11-19	28	A	17	A	1.3	A		
USGS	11169025	2005-11-20	29	A	17	A	1.3	A		
USGS	11169025	2005-11-21	30	A	15	A	1.2	A		
USGS	11169025	2005-11-22	32	A	18	A	1.6	A	16.5	A
USGS	11169025	2005-11-23	31	A	15	A	1.3	A		
USGS	11169025	2005-11-24	31	A	20	A	1.6	A	17.0	A
USGS	11169025	2005-11-25	34	A	23	A	2.1	A		
USGS	11169025	2005-11-26	32	A	14	A	1.2	A	16.0	A
USGS	11169025	2005-11-27	31	A	14	A	1.2	A		
USGS	11169025	2005-11-28	39	A	27	A	4.4	A		
USGS	11169025	2005-11-29	70	A	53	A	11	A	15.0	A
USGS	11169025	2005-11-30	37	A	16	A	1.6	A		
USGS	11169025	2005-12-01	297	A	193	A	342	A	15.5	A
USGS	11169025	2005-12-02	399	A	108	A	200	A	14.5	A
USGS	11169025	2005-12-03	56	A	27	A	4.3	A		
USGS	11169025	2005-12-04	39	A	20	A	2.1	A		
USGS	11169025	2005-12-05	37	A	19	A	1.9	A		
USGS	11169025	2005-12-06	37	A	19	A	1.9	A	14.0	A
USGS	11169025	2005-12-07	35	A	13	A	1.3	A		
USGS	11169025	2005-12-08	33	A	16	A	1.4	A		
USGS	11169025	2005-12-09	31	A	13	A	1.1	A	15.5	A
USGS	11169025	2005-12-10	30	A	13	A	1.1	A		
USGS	11169025	2005-12-11	30	A	12	A	0.96	A		
USGS	11169025	2005-12-12	30	A	14	A	1.1	A		
USGS	11169025	2005-12-13	34	A	15	A	1.3	A	15.5	A
USGS	11169025	2005-12-14	33	A	13	A	1.1	A		
USGS	11169025	2005-12-15	33	A	13	A	1.2	A		
USGS	11169025	2005-12-16	32	A	13	A	1.1	A		
USGS	11169025	2005-12-17	41	A	17	A	2.5	A		
USGS	11169025	2005-12-18	1140	A	155	A	522	A		
USGS	11169025	2005-12-19	250	A	44	A	35	A		
USGS	11169025	2005-12-20	76	A	14	A	2.9	A	14.5	A
USGS	11169025	2005-12-21	135	A	46	A	30	A		
USGS	11169025	2005-12-22	216	A	70	A	57	A	16.5	A
USGS	11169025	2005-12-23	79	A	21	A	5.4	A	16.5	A
USGS	11169025	2005-12-24	55	A	11	A	1.6	A	16.0	A
USGS	11169025	2005-12-25	77	A	21	A	8.0	A		
USGS	11169025	2005-12-26	256	A	51	A	53	A	15.5	A
USGS	11169025	2005-12-27	63	A	7	A	1.2	A		
USGS	11169025	2005-12-28	159	A	36	A	21	A	16.0	A
USGS	11169025	2005-12-29	70	A	20	A	3.8	A		
USGS	11169025	2005-12-30	58	A	14	A	2.3	A		
USGS	11169025	2005-12-31	838	A	148	A	489	A	15.0	A
USGS	11169025	2006-01-01	447	A	92	A	115	A	13.0	A
USGS	11169025	2006-01-02	1480	A	200	A	935	A	13.0	A
USGS	11169025	2006-01-03	518	A	76	A	118	A	12.0	A
USGS	11169025	2006-01-04	324	A	38	A	33	A		
USGS	11169025	2006-01-05	279	A	34	A	26	A	13.5	A
USGS	11169025	2006-01-06	216	A	30	A	17	A		
USGS	11169025	2006-01-07	218	A	41	A	29	A	13.0	A
USGS	11169025	2006-01-08	127	A	20	A	6.8	A		
USGS	11169025	2006-01-09	109	A	22	A	6.3	A	13.0	A
USGS	11169025	2006-01-10	103	A	24	A	6.5	A	13.0	A
USGS	11169025	2006-01-11	94	A	22	A	5.5	A		
USGS	11169025	2006-01-12	80	A	19	A	4.2	A	14.0	A
USGS	11169025	2006-01-13	69	A	16	A	2.9	A		
USGS	11169025	2006-01-14	287	A	65	A	62	A	13.0	A
USGS	11169025	2006-01-15	117	A	21	A	7.0	A		
USGS	11169025	2006-01-16	95	A	12	A	3.1	A	13.0	A
USGS	11169025	2006-01-17	94	A	9	A	2.3	A		
USGS	11169025	2006-01-18	126	A	21	A	7.4	A		
USGS	11169025	2006-01-19	106	A	10	A	2.9	A	13.0	A
USGS	11169025	2006-01-20	93	A	6	A	1.6	A		
USGS	11169025	2006-01-21	96	A	10	A	2.7	A		
USGS	11169025	2006-01-22	92	A	12	A	3.1	A	13.0	A
USGS	11169025	2006-01-23	91	A	11	A	2.6	A		
USGS	11169025	2006-01-24	91	A	10	A	2.4	A		
USGS	11169025	2006-01-25	90	A	10	A	2.5	A	12.5	A
USGS	11169025	2006-01-26	99	A	12	A	3.3	A		
USGS	11169025	2006-01-27	90	A	10	A	2.4	A		
USGS	11169025	2006-01-28	90	A	9	A	2.1	A	12.0	A
USGS	11169025	2006-01-29	93	A	10	A	2.4	A		
USGS	11169025	2006-01-30	90	A	14	A	3.5	A		
USGS	11169025	2006-01-31	86	A	11	A	2.6	A	14.0	A
USGS	11169025	2006-02-01	84	A	12	A	2.7	A	14.5	A
USGS	11169025	2006-02-02	84	A	12	A	2.7	A		
USGS	11169025	2006-02-03	81	A	11	A	2.3	A	15.0	A
USGS	11169025	2006-02-04	66	A	10	A	1.7	A		
USGS	11169025	2006-02-05	64	A	7	A	1.2	A		
USGS	11169025	2006-02-06	65	A	5	A	0.96	A		
USGS	11169025	2006-02-07	64	A	5	A	0.79	A	15.0	A
USGS	11169025	2006-02-08	58	A	7	A	1.2	A		
USGS	11169025	2006-02-09	54	A	11	A	1.6	A		
USGS	11169025	2006-02-10	51	A	14	A	2.0	A	17.0	A
USGS	11169025	2006-02-11	50	A	17	A	2.3	A		
USGS	11169025	2006-02-12	49	A	20	A	2.6	A		
USGS	11169025	2006-02-13	49	A	22	A	2.9	A		
USGS	11169025	2006-02-14	48	A	24	A	3.1	A		
USGS	11169025	2006-02-15	48	A	25	A	3.2	A		
USGS	11169025	2006-02-16	49	A	26	A	3.4	A		
USGS	11169025	2006-02-17	112	A	76	A	38	A	12.0	A
USGS	11169025	2006-02-18	64	A	55	A	9.9	A		
USGS	11169025	2006-02-19	50	A	40	A	5.5	A		
USGS	11169025	2006-02-20	49	A	40	A	5.3	A	15.0	A
USGS	11169025	2006-02-21	50	A	36	A	4.8	A		
USGS	11169025	2006-02-22	49	A	29	A	3.8	A		
USGS	11169025	2006-02-23	48	A	26	A	3.4	A	16.0	A
USGS	11169025	2006-02-24	48	A	22	A	2.8	A		
USGS	11169025	2006-02-25	48	A	16	A	2.1	A		
USGS	11169025	2006-02-26	48	A	11	A	1.4	A		
USGS	11169025	2006-02-27	580	A	161	A	442	A	13.0	A
USGS	11169025	2006-02-28	579	A	122	A	255	A	13.0	A
USGS	11169025	2006-03-01	152	A	58	A	26	A		
USGS	11169025	2006-03-02	197	A	47	A	29	A	13.0	A
USGS	11169025	2006-03-03	312	A	66	A	61	A	11.0	A
USGS	11169025	2006-03-04	111	A	31	A	9.6	A		
USGS	11169025	2006-03-05	84	A	18	A	4.1	A		
USGS	11169025	2006-03-06	433	A	62	A	102	A	14.0	A
USGS	11169025	2006-03-07	210	A	40	A	26	A		
USGS	11169025	2006-03-08	137	A	25	A	9.5	A		
USGS	11169025	2006-03-09	129	A	23	A	8.1	A	13.0	A
USGS	11169025	2006-03-10	145	A	35	A	15	A		
USGS	11169025	2006-03-11	193	A	37	A	22	A	11.0	A
USGS	11169025	2006-03-12	184	A	30	A	16	A		
USGS	11169025	2006-03-13	133	A	24	A	9.1	A		
USGS	11169025	2006-03-14	421	A	86	A	108	A		
USGS	11169025	2006-03-15	202	A	53	A	32	A		
USGS	11169025	2006-03-16	108	A	27	A	11	A	14.0	A
USGS	11169025	2006-03-17	359	A	67	A	67	A		
USGS	11169025	2006-03-18	224	A	44	A	27	A		
USGS	11169025	2006-03-19	198	A	33	A	18	A	14.0	A
USGS	11169025	2006-03-20	441	A	65	A	112	A		
USGS	11169025	2006-03-21	316	A	37	A	33	A	13.0	A
USGS	11169025	2006-03-22	208	A	31	A	17	A		
USGS	11169025	2006-03-23	174	A	29	A	14	A	17.0	A
USGS	11169025	2006-03-24	160	A	29	A	13	A		
USGS	11169025	2006-03-25	876	A	156	A	408	A	14.0	A
USGS	11169025	2006-03-26	650	A	83	A	151	A	13.0	A
USGS	11169025	2006-03-27	462	A	51	A	67	A		
USGS	11169025	2006-03-28	456	A	50	A	67	A		
USGS	11169025	2006-03-29	460	A	57	A	71	A	12.0	A
USGS	11169025	2006-03-30	379	A	53	A	54	A		
USGS	11169025	2006-03-31	424	A	68	A	91	A	13.0	A
USGS	11169025	2006-04-01	502	A	75	A	104	A		
USGS	11169025	2006-04-02	445	A	62	A	77	A		
USGS	11169025	2006-04-03	1490	A	184	A	752	A	13.0	A
USGS	11169025	2006-04-04	2630	A	345	A	2600	A	12.0	A
USGS	11169025	2006-04-05	2030	A	230	A	1300	A	13.5	A
USGS	11169025	2006-04-06	1230	A	120	A	401	A	12.0	A
USGS	11169025	2006-04-07	1060	A	117	A	345	A		
USGS	11169025	2006-04-08	990	A	93	A	263	A	12.0	A
USGS	11169025	2006-04-09	744	A	56	A	113	A		
USGS	11169025	2006-04-10	664	A	53	A	94	A	15.0	A
USGS	11169025	2006-04-11	729	A	61	A	123	A		
USGS	11169025	2006-04-12	939	A	88	A	225	A		
USGS	11169025	2006-04-13	731	A	69	A	138	A	17.0	A
USGS	11169025	2006-04-14	604	A	49	A	79	A		
USGS	11169025	2006-04-15	524	A	47	A	66	A		
USGS	11169025	2006-04-16	622	A	60	A	107	A	15.0	A
USGS	11169025	2006-04-17	548	A	45	A	67	A		
USGS	11169025	2006-04-18	442	A	34	A	41	A	16.0	A
USGS	11169025	2006-04-19	433	A	34	A	40	A		
USGS	11169025	2006-04-20	359	A	41	A	42	A		
USGS	11169025	2006-04-21	241	A	29	A	20	A	17.0	A
USGS	11169025	2006-04-22	279	A	31	A	23	A		
USGS	11169025	2006-04-23	260	A	27	A	19	A		
USGS	11169025	2006-04-24	241	A	26	A	17	A	15.0	A
USGS	11169025	2006-04-25	252	A	31	A	22	A		
USGS	11169025	2006-04-26	256	A	35	A	25	A		
USGS	11169025	2006-04-27	164	A	21	A	9.5	A	19.0	A
USGS	11169025	2006-04-28	135	A	17	A	6.5	A		
USGS	11169025	2006-04-29	159	A	22	A	9.4	A		
USGS	11169025	2006-04-30	150	A	24	A	9.5	A	20.0	A
USGS	11169025	2006-05-01	141	A						
USGS	11169025	2006-05-02	129	A						
USGS	11169025	2006-05-03	124	A						
USGS	11169025	2006-05-04	121	A					19.0	A
USGS	11169025	2006-05-05	139	A						
USGS	11169025	2006-05-06	182	A						
USGS	11169025	2006-05-07	181	A						
USGS	11169025	2006-05-08	119	A						
USGS	11169025	2006-05-09	110	A						
USGS	11169025	2006-05-10	115	A						
USGS	11169025	2006-05-11	123	A						
USGS	11169025	2006-05-12	84	A						
USGS	11169025	2006-05-13	79	A						
USGS	11169025	2006-05-14	89	A						
USGS	11169025	2006-05-15	74	A						
USGS	11169025	2006-05-16	58	A						
USGS	11169025	2006-05-17	86	A						
USGS	11169025	2006-05-18	70	A						
USGS	11169025	2006-05-19	59	A						
USGS	11169025	2006-05-20	59	A						
USGS	11169025	2006-05-21	132	A						
USGS	11169025	2006-05-22	169	A						
USGS	11169025	2006-05-23	68	A						
USGS	11169025	2006-05-24	62	A						
USGS	11169025	2006-05-25	61	A						
USGS	11169025	2006-05-26	60	A						
USGS	11169025	2006-05-27	57	A						
USGS	11169025	2006-05-28	57	A						
USGS	11169025	2006-05-29	56	A						
USGS	11169025	2006-05-30	56	A						
USGS	11169025	2006-05-31	58	A						
USGS	11169025	2006-06-01	54	A						
USGS	11169025	2006-06-02	53	A					19.5	A
USGS	11169025	2006-06-03	51	A						
USGS	11169025	2006-06-04	49	A						
USGS	11169025	2006-06-05	49	A						
USGS	11169025	2006-06-06	50	A						
USGS	11169025	2006-06-07	48	A						
USGS	11169025	2006-06-08	48	A						
USGS	11169025	2006-06-09	49	A						
USGS	11169025	2006-06-10	48	A						
USGS	11169025	2006-06-11	47	A						
USGS	11169025	2006-06-12	48	A						
USGS	11169025	2006-06-13	48	A						
USGS	11169025	2006-06-14	47	A						
USGS	11169025	2006-06-15	47	A						
USGS	11169025	2006-06-16	46	A						
USGS	11169025	2006-06-17	49	A						
USGS	11169025	2006-06-18	47	A						
USGS	11169025	2006-06-19	45	A						
USGS	11169025	2006-06-20	45	A						
USGS	11169025	2006-06-21	44	A						
USGS	11169025	2006-06-22	42	A						
USGS	11169025	2006-06-23	41	A						
USGS	11169025	2006-06-24	40	A						
USGS	11169025	2006-06-25	41	A						
USGS	11169025	2006-06-26	41	A						
USGS	11169025	2006-06-27	40	A						
USGS	11169025	2006-06-28	40	A						
USGS	11169025	2006-06-29	40	A					21.0	A
USGS	11169025	2006-06-30	38	A						
USGS	11169025	2006-07-01	38	A						
USGS	11169025	2006-07-02	38	A						
USGS	11169025	2006-07-03	37	A						
USGS	11169025	2006-07-04	37	A						
USGS	11169025	2006-07-05	37	A						
USGS	11169025	2006-07-06	38	A						
USGS	11169025	2006-07-07	37	A						
USGS	11169025	2006-07-08	36	A						
USGS	11169025	2006-07-09	36	A						
USGS	11169025	2006-07-10	36	A						
USGS	11169025	2006-07-11	34	A						
USGS	11169025	2006-07-12	37	A						
USGS	11169025	2006-07-13	37	A						
USGS	11169025	2006-07-14	36	A						
USGS	11169025	2006-07-15	37	A						
USGS	11169025	2006-07-16	38	A						
USGS	11169025	2006-07-17	38	A						
USGS	11169025	2006-07-18	36	A						
USGS	11169025	2006-07-19	35	A						
USGS	11169025	2006-07-20	36	A						
USGS	11169025	2006-07-21	34	A						
USGS	11169025	2006-07-22	33	A						
USGS	11169025	2006-07-23	32	A						
USGS	11169025	2006-07-24	32	A						
USGS	11169025	2006-07-25	32	A						
USGS	11169025	2006-07-26	32	A						
USGS	11169025	2006-07-27	33	A						
USGS	11169025	2006-07-28	31	A						
USGS	11169025	2006-07-29	32	A						
USGS	11169025	2006-07-30	32	A						
USGS	11169025	2006-07-31	33	A						
USGS	11169025	2006-08-01	36	A						
USGS	11169025	2006-08-02	35	A					20.5	A
USGS	11169025	2006-08-03	35	A						
USGS	11169025	2006-08-04	35	A						
USGS	11169025	2006-08-05	35	A						
USGS	11169025	2006-08-06	35	A						
USGS	11169025	2006-08-07	35	A						
USGS	11169025	2006-08-08	35	A						
USGS	11169025	2006-08-09	35	A						
USGS	11169025	2006-08-10	34	A						
USGS	11169025	2006-08-11	34	A						
USGS	11169025	2006-08-12	33	A						
USGS	11169025	2006-08-13	33	A						
USGS	11169025	2006-08-14	33	A						
USGS	11169025	2006-08-15	33	A						
USGS	11169025	2006-08-16	32	A						
USGS	11169025	2006-08-17	32	A						
USGS	11169025	2006-08-18	33	A						
USGS	11169025	2006-08-19	33	A						
USGS	11169025	2006-08-20	32	A						
USGS	11169025	2006-08-21	32	A						
USGS	11169025	2006-08-22	32	A						
USGS	11169025	2006-08-23	33	A						
USGS	11169025	2006-08-24	33	A						
USGS	11169025	2006-08-25	33	A						
USGS	11169025	2006-08-26	32	A						
USGS	11169025	2006-08-27	35	A						
USGS	11169025	2006-08-28	34	A						
USGS	11169025	2006-08-29	35	A						
USGS	11169025	2006-08-30	36	A						
USGS	11169025	2006-08-31	38	A					19.5	A
USGS	11169025	2006-09-01	37	A						
USGS	11169025	2006-09-02	37	A						
USGS	11169025	2006-09-03	37	A						
USGS	11169025	2006-09-04	39	A						
USGS	11169025	2006-09-05	39	A						
USGS	11169025	2006-09-06	38	A						
USGS	11169025	2006-09-07	38	A						
USGS	11169025	2006-09-08	37	A						
USGS	11169025	2006-09-09	37	A						
USGS	11169025	2006-09-10	37	A						
USGS	11169025	2006-09-11	37	A						
USGS	11169025	2006-09-12	37	A						
USGS	11169025	2006-09-13	37	A						
USGS	11169025	2006-09-14	36	A						
USGS	11169025	2006-09-15	36	A						
USGS	11169025	2006-09-16	37	A						
USGS	11169025	2006-09-17	38	A						
USGS	11169025	2006-09-18	37	A						
USGS	11169025	2006-09-19	39	A						
USGS	11169025	2006-09-20	40	A						
USGS	11169025	2006-09-21	40	A						
USGS	11169025	2006-09-22	39	A						
USGS	11169025	2006-09-23	36	A						
USGS	11169025	2006-09-24	35	A						
USGS	11169025	2006-09-25	34	A						
USGS	11169025	2006-09-26	32	A						
USGS	11169025	2006-09-27	32	A						
USGS	11169025	2006-09-28	34	A						
USGS	11169025	2006-09-29	34	A						
USGS	11169025	2006-09-30	33	A						
USGS	11169025	2006-10-01	37	A	19	A	2.1	A		
USGS	11169025	2006-10-02	36	A	20	A	2.0	A		
USGS	11169025	2006-10-03	33	A	16	A	1.5	A		
USGS	11169025	2006-10-04	34	A	17	A	1.6	A		
USGS	11169025	2006-10-05	64	A	38	A	7.9	A		
USGS	11169025	2006-10-06	35	A	16	A	1.5	A	17.5	A
USGS	11169025	2006-10-07	33	A	16	A	1.4	A		
USGS	11169025	2006-10-08	33	A	16	A	1.5	A		
USGS	11169025	2006-10-09	33	A	17	A	1.5	A	18.0	A
USGS	11169025	2006-10-10	32	A	18	A	1.5	A		
USGS	11169025	2006-10-11	34	A	19	A	1.8	A		
USGS	11169025	2006-10-12	37	A	23	A	2.3	A	19.0	A
USGS	11169025	2006-10-13	35	A	27	A	2.5	A		
USGS	11169025	2006-10-14	34	A	26	A	2.4	A		
USGS	11169025	2006-10-15	32	A	22	A	1.9	A	17.0	A
USGS	11169025	2006-10-16	32	A	23	A	2.0	A		
USGS	11169025	2006-10-17	31	A	21	A	1.7	A		
USGS	11169025	2006-10-18	30	A	20	A	1.6	A		
USGS	11169025	2006-10-19	29	A	19	A	1.5	A	18.0	A
USGS	11169025	2006-10-20	29	A	19	A	1.5	A		
USGS	11169025	2006-10-21	30	A	21	A	1.7	A		
USGS	11169025	2006-10-22	30	A	20	A	1.6	A	17.0	A
USGS	11169025	2006-10-23	28	A	15	A	1.2	A		
USGS	11169025	2006-10-24	28	A	15	A	1.2	A		
USGS	11169025	2006-10-25	28	A	14	A	1.1	A		
USGS	11169025	2006-10-26	27	A	14	A	1.0	A	18.0	A
USGS	11169025	2006-10-27	27	A	13	A	0.98	A		
USGS	11169025	2006-10-28	28	A	16	A	1.2	A		
USGS	11169025	2006-10-29	28	A	20	A	1.6	A		
USGS	11169025	2006-10-30	28	A	17	A	1.3	A	17.5	A
